provider,category,product,dsl,isDecorator,resourceType,tagName,subType,iconPath,typeURI,docURI
Azure,Management + Governance,Alerts,az_Alerts,false,cloud,terminal,az_Alerts,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00002-icon-service-Alerts.svg,,
Azure,Management + Governance,Advisor,az_Advisor,false,cloud,terminal,az_Advisor,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00003-icon-service-Advisor.svg,,
Azure,Management + Governance,User-Privacy,az_User_Privacy,false,cloud,terminal,az_User_Privacy,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00005-icon-service-User-Privacy.svg,,
Azure,Management + Governance,Blueprints,az_Blueprints,false,cloud,terminal,az_Blueprints,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00006-icon-service-Blueprints.svg,,
Azure,Management + Governance,Activity-Log,az_Activity_Log,false,cloud,terminal,az_Activity_Log,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00007-icon-service-Activity-Log.svg,,
Azure,Management + Governance,Diagnostics-Settings,az_Diagnostics_Settings,false,cloud,terminal,az_Diagnostics_Settings,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00008-icon-service-Diagnostics-Settings.svg,,
Azure,Management + Governance,Log-Analytics-Workspaces,az_Log_Analytics_Workspaces,false,cloud,terminal,az_Log_Analytics_Workspaces,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00009-icon-service-Log-Analytics-Workspaces.svg,,
Azure,Management + Governance,Application-Insights,az_Application_Insights,false,cloud,terminal,az_Application_Insights,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00012-icon-service-Application-Insights.svg,,
Azure,Management + Governance,My-Customers,az_My_Customers,false,cloud,terminal,az_My_Customers,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00014-icon-service-My-Customers.svg,,
Azure,Management + Governance,Managed-Applications-Center,az_Managed_Applications_Center,false,cloud,terminal,az_Managed_Applications_Center,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00015-icon-service-Managed-Applications-Center.svg,,
Azure,Management + Governance,Recovery-Services-Vaults,az_Recovery_Services_Vaults,false,cloud,terminal,az_Recovery_Services_Vaults,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00017-icon-service-Recovery-Services-Vaults.svg,,
Azure,Management + Governance,Policy,az_Policy,false,cloud,terminal,az_Policy,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00018-icon-service-Policy.svg,,
Azure,Management + Governance,Resource-Graph-Explorer,az_Resource_Graph_Explorer,false,cloud,terminal,az_Resource_Graph_Explorer,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00019-icon-service-Resource-Graph-Explorer.svg,,
Azure,Management + Governance,Metrics,az_Metrics,false,cloud,terminal,az_Metrics,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00020-icon-service-Metrics.svg,,
Azure,Management + Governance,Solutions,az_Solutions,false,cloud,terminal,az_Solutions,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00021-icon-service-Solutions.svg,,
Azure,Management + Governance,Automation-Accounts,az_Automation_Accounts,false,cloud,terminal,az_Automation_Accounts,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00022-icon-service-Automation-Accounts.svg,,
Azure,Management + Governance,Network-Watcher,az_Network_Watcher,false,cloud,terminal,az_Network_Watcher,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00023-icon-service-Network-Watcher.svg,,
Azure,Management + Governance,Operation-Log-(Classic),az_Operation_Log__Classic_,false,cloud,terminal,az_Operation_Log__Classic_,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00024-icon-service-Operation-Log-(Classic).svg,,
Azure,Management + Governance,Service-Providers,az_Service_Providers,false,cloud,terminal,az_Service_Providers,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00025-icon-service-Service-Providers.svg,,
Azure,Management + Governance,Education,az_Education,false,cloud,terminal,az_Education,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00026-icon-service-Education.svg,,
Azure,Management + Governance,Azure-Lighthouse,az_Azure_Lighthouse,false,cloud,terminal,az_Azure_Lighthouse,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00471-icon-service-Azure-Lighthouse.svg,,
Azure,Management + Governance,Azure-Arc,az_Azure_Arc,false,cloud,terminal,az_Azure_Arc,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00756-icon-service-Azure-Arc.svg,,
Azure,Management + Governance,User-Privacy,az_User_Privacy,false,cloud,terminal,az_User_Privacy,icons/Azure_Public_Service_Icons/Management%20+%20Governance/10303-icon-service-User-Privacy.svg,,
Azure,Management + Governance,Managed-Applications-Center,az_Managed_Applications_Center,false,cloud,terminal,az_Managed_Applications_Center,icons/Azure_Public_Service_Icons/Management%20+%20Governance/10313-icon-service-Managed-Applications-Center.svg,,
Azure,Management + Governance,Policy,az_Policy,false,cloud,terminal,az_Policy,icons/Azure_Public_Service_Icons/Management%20+%20Governance/10316-icon-service-Policy.svg,,
