provider,category,product,dsl,isDecorator,resourceType,tagName,subType,iconURL,typeURI,docURL
Azure_Products_Icons,ai-machine-learning,QnA Maker,az_QnA_Maker,false,cloud,terminal,az_QnA_Maker,https://static.docs.com/ui/media/product/azure/cognitive-services.svg,,https://docs.microsoft.com/en-us/azure/cognitive-services/qnamaker/index
Azure_Products_Icons,ai-machine-learning,Speaker Recognition (Preview),az_Speaker_Recognition__Preview_,false,cloud,terminal,az_Speaker_Recognition__Preview_,https://static.docs.com/ui/media/product/azure/cognitive-services.svg,,https://docs.microsoft.com/en-us/azure/./cognitive-services/speech-service/speaker-recognition-overview
Azure_Products_Icons,ai-machine-learning,Speech to Text,az_Speech_to_Text,false,cloud,terminal,az_Speech_to_Text,https://static.docs.com/ui/media/product/azure/cognitive-services.svg,,https://docs.microsoft.com/en-us/azure/./cognitive-services/speech-service/index-speech-to-text
Azure_Products_Icons,ai-machine-learning,Speech Translation,az_Speech_Translation,false,cloud,terminal,az_Speech_Translation,https://static.docs.com/ui/media/product/azure/cognitive-services.svg,,https://docs.microsoft.com/en-us/azure/./cognitive-services/speech-service/index-speech-translation
Azure_Products_Icons,ai-machine-learning,Text Analytics,az_Text_Analytics,false,cloud,terminal,az_Text_Analytics,https://static.docs.com/ui/media/product/azure/cognitive-services.svg,,https://docs.microsoft.com/en-us/azure/cognitive-services/text-analytics/index
Azure_Products_Icons,ai-machine-learning,Text to Speech,az_Text_to_Speech,false,cloud,terminal,az_Text_to_Speech,https://static.docs.com/ui/media/product/azure/cognitive-services.svg,,https://docs.microsoft.com/en-us/azure/./cognitive-services/speech-service/index-text-to-speech
Azure_Products_Icons,ai-machine-learning,Translator,az_Translator,false,cloud,terminal,az_Translator,https://static.docs.com/ui/media/product/azure/cognitive-services.svg,,https://docs.microsoft.com/en-us/azure/cognitive-services/translator/index
Azure_Products_Icons,ai-machine-learning,media,Video Indexer,az_Video_Indexer,false,cloud,terminal,az_Video_Indexer,https://static.docs.com/ui/media/product/azure/media-services.svg,,https://docs.microsoft.com/en-us/azure/media-services/video-indexer/index
Azure_Products_Icons,analytics,Azure Analysis Services,az_Azure_Analysis_Services,false,cloud,terminal,az_Azure_Analysis_Services,https://static.docs.com/ui/media/product/azure/analysis-services.svg,,https://docs.microsoft.com/en-us/azure/analysis-services/index
Azure_Products_Icons,analytics,Azure Data Explorer,az_Azure_Data_Explorer,false,cloud,terminal,az_Azure_Data_Explorer,https://static.docs.com/ui/media/product/azure/data-explorer.svg,,https://docs.microsoft.com/en-us//azure/data-explorer
Azure_Products_Icons,analytics,storage,Azure Data Lake Storage,az_Azure_Data_Lake_Storage,false,cloud,terminal,az_Azure_Data_Lake_Storage,https://static.docs.com/ui/media/product/azure/storage-accounts.svg,,https://docs.microsoft.com/en-us/azure/storage/blobs/data-lake-storage-introduction
