provider,category,product,dsl,kind,tagName,iconURL,typeURI,docURL
GCP,API Management,Apigee Sense,gcp_Apigee_Sense,resource,gcp_Apigee_Sense,assets/icons/GCP Icons/Products and services/API Management/Apigee Sense.svg,,
GCP,API Management,Cloud Endpoints,gcp_Cloud_Endpoints,resource,gcp_Cloud_Endpoints,assets/icons/GCP Icons/Products and services/API Management/Cloud Endpoints.svg,,
GCP,API Management,Developer Portal,gcp_Developer_Portal,resource,gcp_Developer_Portal,assets/icons/GCP Icons/Products and services/API Management/Developer Portal.svg,,
GCP,AI and Machine Learning,Advanced Solutions Lab,gcp_Advanced_Solutions_Lab,resource,gcp_Advanced_Solutions_Lab,assets/icons/GCP Icons/Products and services/AI and Machine Learning/Advanced Solutions Lab.svg,,
GCP,AI and Machine Learning,AI Hub,gcp_AI_Hub,resource,gcp_AI_Hub,assets/icons/GCP Icons/Products and services/AI and Machine Learning/AI Hub.svg,,
GCP,AI and Machine Learning,AI Platform Data Labeling Service,gcp_AI_Platform_Data_Labeling_Service,resource,gcp_AI_Platform_Data_Labeling_Service,assets/icons/GCP Icons/Products and services/AI and Machine Learning/AI Platform Data Labeling Service.svg,,
GCP,AI and Machine Learning,AI Platform,gcp_AI_Platform,resource,gcp_AI_Platform,assets/icons/GCP Icons/Products and services/AI and Machine Learning/AI Platform.svg,,
GCP,AI and Machine Learning,AutoML Natural Language,gcp_AutoML_Natural_Language,resource,gcp_AutoML_Natural_Language,assets/icons/GCP Icons/Products and services/AI and Machine Learning/AutoML Natural Language.svg,,
GCP,AI and Machine Learning,AutoML Tables,gcp_AutoML_Tables,resource,gcp_AutoML_Tables,assets/icons/GCP Icons/Products and services/AI and Machine Learning/AutoML Tables.svg,,
GCP,AI and Machine Learning,AutoML Translation,gcp_AutoML_Translation,resource,gcp_AutoML_Translation,assets/icons/GCP Icons/Products and services/AI and Machine Learning/AutoML Translation.svg,,
GCP,AI and Machine Learning,AutoML Video Intelligence,gcp_AutoML_Video_Intelligence,resource,gcp_AutoML_Video_Intelligence,assets/icons/GCP Icons/Products and services/AI and Machine Learning/AutoML Video Intelligence.svg,,
GCP,AI and Machine Learning,AutoML Vision,gcp_AutoML_Vision,resource,gcp_AutoML_Vision,assets/icons/GCP Icons/Products and services/AI and Machine Learning/AutoML Vision.svg,,
GCP,AI and Machine Learning,Cloud AutoML,gcp_Cloud_AutoML,resource,gcp_Cloud_AutoML,assets/icons/GCP Icons/Products and services/AI and Machine Learning/Cloud AutoML.svg,,
GCP,AI and Machine Learning,Cloud Inference API,gcp_Cloud_Inference_API,resource,gcp_Cloud_Inference_API,assets/icons/GCP Icons/Products and services/AI and Machine Learning/Cloud Inference API.svg,,
GCP,AI and Machine Learning,Cloud Jobs API,gcp_Cloud_Jobs_API,resource,gcp_Cloud_Jobs_API,assets/icons/GCP Icons/Products and services/AI and Machine Learning/Cloud Jobs API.svg,,
GCP,AI and Machine Learning,Cloud Natural Language API,gcp_Cloud_Natural_Language_API,resource,gcp_Cloud_Natural_Language_API,assets/icons/GCP Icons/Products and services/AI and Machine Learning/Cloud Natural Language API.svg,,
GCP,AI and Machine Learning,Cloud Speech-to-Text,gcp_Cloud_Speech_to_Text,resource,gcp_Cloud_Speech_to_Text,assets/icons/GCP Icons/Products and services/AI and Machine Learning/Cloud Speech-to-Text.svg,,
GCP,AI and Machine Learning,Cloud Text-to-Speech,gcp_Cloud_Text_to_Speech,resource,gcp_Cloud_Text_to_Speech,assets/icons/GCP Icons/Products and services/AI and Machine Learning/Cloud Text-to-Speech.svg,,
GCP,AI and Machine Learning,Cloud TPU,gcp_Cloud_TPU,resource,gcp_Cloud_TPU,assets/icons/GCP Icons/Products and services/AI and Machine Learning/Cloud TPU.svg,,
GCP,AI and Machine Learning,Cloud Translation API,gcp_Cloud_Translation_API,resource,gcp_Cloud_Translation_API,assets/icons/GCP Icons/Products and services/AI and Machine Learning/Cloud Translation API.svg,,
GCP,AI and Machine Learning,Cloud Video Intelligence API,gcp_Cloud_Video_Intelligence_API,resource,gcp_Cloud_Video_Intelligence_API,assets/icons/GCP Icons/Products and services/AI and Machine Learning/Cloud Video Intelligence API.svg,,
GCP,AI and Machine Learning,Cloud Vision API,gcp_Cloud_Vision_API,resource,gcp_Cloud_Vision_API,assets/icons/GCP Icons/Products and services/AI and Machine Learning/Cloud Vision API.svg,,
GCP,AI and Machine Learning,Dialog Flow Enterprise Edition,gcp_Dialog_Flow_Enterprise_Edition,resource,gcp_Dialog_Flow_Enterprise_Edition,assets/icons/GCP Icons/Products and services/AI and Machine Learning/Dialog Flow Enterprise Edition.svg,,
GCP,AI and Machine Learning,Recommendations AI,gcp_Recommendations_AI,resource,gcp_Recommendations_AI,assets/icons/GCP Icons/Products and services/AI and Machine Learning/Recommendations AI.svg,,
