provider,category,product,dsl,kind,tagName,iconURL,typeURI,docURL
CNCF,OpenNebula,OpenNebula,cncf_OpenNebula,resource,cncf_OpenNebula,https://landscape.cncf.io/logos/open-nebula.svg,,https://opennebula.io/
CNCF,Cloud Native Computing Foundation (CNCF),Volcano,cncf_Volcano,resource,cncf_Volcano,https://landscape.cncf.io/logos/volcano.svg,,https://volcano.sh/
CNCF,wasmcloud,wasmCloud,cncf_wasmCloud,resource,cncf_wasmCloud,https://landscape.cncf.io/logos/wasm-cloud.svg,,https://wasmcloud.com
CNCF,The Apache Software Foundation,Apache Zookeeper,cncf_Apache_Zookeeper,resource,cncf_Apache_Zookeeper,https://landscape.cncf.io/logos/apache-zookeeper.svg,,https://zookeeper.apache.org/
CNCF,Cloud Native Computing Foundation (CNCF),CoreDNS,cncf_CoreDNS,resource,cncf_CoreDNS,https://landscape.cncf.io/logos/core-dns.svg,,https://coredns.io/
CNCF,Cloud Native Computing Foundation (CNCF),etcd,cncf_etcd,resource,cncf_etcd,https://landscape.cncf.io/logos/etcd.svg,,https://github.com/etcd-io
CNCF,Cloud Native Computing Foundation (CNCF),k8gb,cncf_k8gb,resource,cncf_k8gb,https://landscape.cncf.io/logos/k8gb.svg,,https://www.k8gb.io
CNCF,Alibaba Cloud,Nacos,cncf_Nacos,resource,cncf_Nacos,https://landscape.cncf.io/logos/nacos.svg,,https://nacos.io/en-us/
CNCF,Netflix,Netflix Eureka,cncf_Netflix_Eureka,resource,cncf_Netflix_Eureka,https://landscape.cncf.io/logos/netflix-eureka.svg,,https://github.com/Netflix/eureka
CNCF,The Apache Software Foundation,Apache Thrift,cncf_Apache_Thrift,resource,cncf_Apache_Thrift,https://landscape.cncf.io/logos/apache-thrift.svg,,https://thrift.apache.org/
CNCF,The Apache Software Foundation,Avro,cncf_Avro,resource,cncf_Avro,https://landscape.cncf.io/logos/avro.svg,,https://avro.apache.org/
CNCF,ByteDance,CloudWeGo,cncf_CloudWeGo,resource,cncf_CloudWeGo,https://landscape.cncf.io/logos/cloud-we-go.svg,,https://www.cloudwego.io/
CNCF,The Apache Software Foundation,Dubbo,cncf_Dubbo,resource,cncf_Dubbo,https://landscape.cncf.io/logos/dubbo.svg,,https://dubbo.apache.org/en/
CNCF,TAL Education Group,go-zero,cncf_go_zero,resource,cncf_go_zero,https://landscape.cncf.io/logos/go-zero.svg,,https://go-zero.dev/
CNCF,Cloud Native Computing Foundation (CNCF),gRPC,cncf_gRPC,resource,cncf_gRPC,https://landscape.cncf.io/logos/g-rpc.svg,,https://grpc.io/
CNCF,Bilibili,kratos,cncf_kratos,resource,cncf_kratos,https://landscape.cncf.io/logos/kratos.svg,,https://go-kratos.dev/
CNCF,Ant Group,SOFARPC,cncf_SOFARPC,resource,cncf_SOFARPC,https://landscape.cncf.io/logos/sofarpc.svg,,https://www.sofastack.tech/en/
CNCF,Linux Foundation,TARS,cncf_TARS,resource,cncf_TARS,https://landscape.cncf.io/logos/tars.svg,,https://github.com/tarsCloud
CNCF,Cloud Native Computing Foundation (CNCF),BFE,cncf_BFE,resource,cncf_BFE,https://landscape.cncf.io/logos/bfe.svg,,https://github.com/bfenetworks/bfe
CNCF,Cloud Native Computing Foundation (CNCF),Contour,cncf_Contour,resource,cncf_Contour,https://landscape.cncf.io/logos/contour.svg,,https://projectcontour.io
CNCF,Cloud Native Computing Foundation (CNCF),Envoy,cncf_Envoy,resource,cncf_Envoy,https://landscape.cncf.io/logos/envoy.svg,,https://www.envoyproxy.io
CNCF,VMware,Gimbal,cncf_Gimbal,resource,cncf_Gimbal,https://landscape.cncf.io/logos/gimbal.svg,,https://github.com/projectcontour/gimbal
CNCF,HAProxy Technologies,HAProxy,cncf_HAProxy,resource,cncf_HAProxy,https://landscape.cncf.io/logos/ha-proxy.svg,,https://www.haproxy.com/
CNCF,OpenFaaS,Inlets,cncf_Inlets,resource,cncf_Inlets,https://landscape.cncf.io/logos/inlets.svg,,https://docs.inlets.dev
CNCF,MetalLB,MetalLB,cncf_MetalLB,resource,cncf_MetalLB,https://landscape.cncf.io/logos/metal-lb.svg,,https://metallb.universe.tf
CNCF,Ant Group,MOSN,cncf_MOSN,resource,cncf_MOSN,https://landscape.cncf.io/logos/mosn.svg,,https://mosn.io
CNCF,Netflix,Netflix Zuul,cncf_Netflix_Zuul,resource,cncf_Netflix_Zuul,https://landscape.cncf.io/logos/netflix-zuul.svg,,https://github.com/Netflix/zuul
CNCF,NGINX,NGINX,cncf_NGINX,resource,cncf_NGINX,https://landscape.cncf.io/logos/nginx.svg,,https://www.nginx.com/
CNCF,OpenResty,OpenResty,cncf_OpenResty,resource,cncf_OpenResty,https://landscape.cncf.io/logos/open-resty.svg,,https://openresty.com/en/
CNCF,QingCloud,Porter LB,cncf_Porter_LB,resource,cncf_Porter_LB,https://landscape.cncf.io/logos/porter-lb.svg,,https://porterlb.io
CNCF,Zalando,Skipper,cncf_Skipper,resource,cncf_Skipper,https://landscape.cncf.io/logos/skipper.svg,,https://opensource.zalando.com/skipper/
CNCF,Alibaba Cloud,Tengine,cncf_Tengine,resource,cncf_Tengine,https://landscape.cncf.io/logos/tengine.svg,,https://tengine.taobao.org/
CNCF,Traefik Labs,Traefik,cncf_Traefik,resource,cncf_Traefik,https://landscape.cncf.io/logos/traefik.svg,,https://traefik.io/traefik
CNCF,Red Hat,3Scale,cncf_3Scale,resource,cncf_3Scale,https://landscape.cncf.io/logos/3-scale.svg,,https://www.3scale.net/
CNCF,APIOAK,APIOAK,cncf_APIOAK,resource,cncf_APIOAK,https://landscape.cncf.io/logos/apioak.svg,,https://apioak.com/
CNCF,The Apache Software Foundation,APISIX,cncf_APISIX,resource,cncf_APISIX,https://landscape.cncf.io/logos/apisix.svg,,https://apisix.apache.org/
CNCF,Microsoft,Azure API Management,cncf_Azure_API_Management,resource,cncf_Azure_API_Management,https://landscape.cncf.io/logos/azure-api-management.svg,,https://azure.microsoft.com/en-us/services/api-management
CNCF,MegaEase,Easegress,cncf_Easegress,resource,cncf_Easegress,https://megaease.com/easegress,, Inc.
CNCF,Cloud Native Computing Foundation (CNCF),Emissary-Ingress,cncf_Emissary_Ingress,resource,cncf_Emissary_Ingress,https://landscape.cncf.io/logos/emissary-ingress.svg,,https://www.getambassador.io/
CNCF,Saaras,EnRoute OneStep Ingress,cncf_EnRoute_OneStep_Ingress,resource,cncf_EnRoute_OneStep_Ingress,https://landscape.cncf.io/logos/en-route-one-step-ingress.svg,,https://www.getenroute.io
CNCF,Solo.io,Gloo,cncf_Gloo,resource,cncf_Gloo,https://landscape.cncf.io/logos/gloo.svg,,https://www.solo.io
CNCF,Gravitee.io,Gravitee.io,cncf_Gravitee.io,resource,cncf_Gravitee.io,https://landscape.cncf.io/logos/gravitee-io.svg,,https://gravitee.io
CNCF,Kong,Kong,cncf_Kong,resource,cncf_Kong,https://landscape.cncf.io/logos/kong.svg,,https://konghq.com/
CNCF,Brutale,KrakenD,cncf_KrakenD,resource,cncf_KrakenD,https://landscape.cncf.io/logos/kraken-d.svg,,https://www.krakend.io/
CNCF,Kubeshop,Kusk Gateway,cncf_Kusk_Gateway,resource,cncf_Kusk_Gateway,https://landscape.cncf.io/logos/kusk-gateway.svg,,https://kusk.kubeshop.io/
CNCF,Salesforce,MuleSoft,cncf_MuleSoft,resource,cncf_MuleSoft,https://landscape.cncf.io/logos/mule-soft.svg,,https://www.mulesoft.com/
CNCF,Accenture,Reactive Interaction Gateway,cncf_Reactive_Interaction_Gateway,resource,cncf_Reactive_Interaction_Gateway,https://landscape.cncf.io/logos/reactive-interaction-gateway.svg,,https://accenture.github.io/reactive-interaction-gateway/
CNCF,Alibaba Cloud,Sentinel,cncf_Sentinel,resource,cncf_Sentinel,https://landscape.cncf.io/logos/sentinel.svg,,https://github.com/alibaba/Sentinel
CNCF,Tyk,Tyk,cncf_Tyk,resource,cncf_Tyk,https://landscape.cncf.io/logos/tyk.svg,,https://tyk.io/
CNCF,WSO2,WSO2 API Microgateway,cncf_WSO2_API_Microgateway,resource,cncf_WSO2_API_Microgateway,https://landscape.cncf.io/logos/wso2-api-microgateway.svg,,https://wso2.com/api-manager/api-microgateway
CNCF,HashiCorp,Consul,cncf_Consul,resource,cncf_Consul,https://landscape.cncf.io/logos/consul.svg,,https://www.consul.io/
CNCF,MegaEase,EaseMesh,cncf_EaseMesh,resource,cncf_EaseMesh,https://megaease.com/easemesh,, Inc.
CNCF,Solo.io,Gloo Mesh,cncf_Gloo_Mesh,resource,cncf_Gloo_Mesh,https://landscape.cncf.io/logos/gloo-mesh.svg,,https://docs.solo.io/gloo-mesh-enterprise/latest
CNCF,Google,Istio,cncf_Istio,resource,cncf_Istio,https://landscape.cncf.io/logos/istio.svg,,https://istio.io/
CNCF,Cloud Native Computing Foundation (CNCF),Kuma,cncf_Kuma,resource,cncf_Kuma,https://landscape.cncf.io/logos/kuma.svg,,https://kuma.io
CNCF,Cloud Native Computing Foundation (CNCF),Linkerd,cncf_Linkerd,resource,cncf_Linkerd,https://landscape.cncf.io/logos/linkerd.svg,,https://linkerd.io/
CNCF,Cloud Native Computing Foundation (CNCF),Meshery,cncf_Meshery,resource,cncf_Meshery,https://landscape.cncf.io/logos/meshery.svg,,https://meshery.io
CNCF,Cloud Native Computing Foundation (CNCF),Open Service Mesh,cncf_Open_Service_Mesh,resource,cncf_Open_Service_Mesh,https://landscape.cncf.io/logos/open-service-mesh.svg,,https://openservicemesh.io/
CNCF,Cloud Native Computing Foundation (CNCF),Service Mesh Interface (SMI),cncf_Service_Mesh_Interface_SMI_,resource,cncf_Service_Mesh_Interface_SMI_,https://landscape.cncf.io/logos/service-mesh-interface-smi.svg,,https://smi-spec.io
CNCF,Cloud Native Computing Foundation (CNCF),Service Mesh Performance,cncf_Service_Mesh_Performance,resource,cncf_Service_Mesh_Performance,https://landscape.cncf.io/logos/service-mesh-performance.svg,,https://smp-spec.io/
CNCF,Traefik Labs,Traefik Mesh,cncf_Traefik_Mesh,resource,cncf_Traefik_Mesh,https://landscape.cncf.io/logos/traefik-mesh.svg,,https://traefik.io/traefik-mesh
CNCF,The Apache Software Foundation,Apache CarbonData,cncf_Apache_CarbonData,resource,cncf_Apache_CarbonData,https://landscape.cncf.io/logos/apache-carbon-data.svg,,https://carbondata.apache.org/
CNCF,The Apache Software Foundation,Apache Hadoop,cncf_Apache_Hadoop,resource,cncf_Apache_Hadoop,https://landscape.cncf.io/logos/apache-hadoop.svg,,https://hadoop.apache.org/
CNCF,The Apache Software Foundation,Apache Ignite,cncf_Apache_Ignite,resource,cncf_Apache_Ignite,https://landscape.cncf.io/logos/apache-ignite.svg,,https://ignite.apache.org
CNCF,ArangoDB,ArangoDB,cncf_ArangoDB,resource,cncf_ArangoDB,https://landscape.cncf.io/logos/arango-db.svg,,https://www.arangodb.com/
CNCF,BigchainDB,BigchainDB,cncf_BigchainDB,resource,cncf_BigchainDB,https://landscape.cncf.io/logos/bigchain-db.svg,,https://www.bigchaindb.com/
CNCF,The Apache Software Foundation,Cassandra,cncf_Cassandra,resource,cncf_Cassandra,https://landscape.cncf.io/logos/cassandra.svg,,https://cassandra.apache.org/_/index.html
